Index,Category,Project ID,Project Name,State,County,Electrical Area (CREZ),Latitude,Longitude,LCR Area,Technology,Subtechnology,Type,Contract Start Date,Contract End Date,Eligible for Recontr?,Product Content Category,CAISO,Bundled,Deliverability Type,PG&E,SCE,SDG&E,Other CAISO,NonCAISO,Contract Capacity,Annual Energy,Capacity Factor,Technology Index,ELCC Profile,Energy Value Profile,Losses,Degradation,Risk Adjustment,Unit Cost
804,1,SD3000,Calpine Geysers,CA,Sonoma/Lake,Sonoma County,38.8153,-122.801,,Geothermal,,Existing,3/2/2010,12/31/2015,1,0,1,1,1,0,0,1,0,0,13,9,0.079030558,4,Baseload,Baseload,0,0,1,69.08390129
805,1,SD4000,SDCWA - Rancho Penasquitos Hydro,CA,San Diego,San Diego North Central,32.9362,-117.113,,Hydro,Small,Existing,1/23/2007,1/22/2017,1,0,1,1,1,0,0,1,0,0,4.5,20,0.507356672,5,Other,Other,0,0,1,52.9704795
806,1,SD4001,City of San Diego - Point Loma,CA,San Diego,San Diego South,32.6786,-117.247,,Biogas,Distributed,Existing,1/1/2008,12/31/2016,1,0,1,1,1,0,0,1,0,0,4.8,22,0.523211568,1,Baseload,Baseload,0,0,1,79.28493315
807,2,SD4002,Rugraw Inc.  (Lassen Lodge Hydro),CA,Tehama,Lassen South,40.35371,-121.699,,Hydro,Small,New,6/23/2016,6/22/2036,1,1,1,1,1,0,0,1,0,0,5,21.7,0.49543379,5,Baseload,Baseload,0,0,0.84,132.2407996
808,1,SD4005,Badger Filtration Plant,CA,San Diego,San Diego North Central,33.052,-117.17,,Hydro,Small,Existing,7/1/1987,6/30/2017,1,0,1,1,1,0,0,1,0,0,1.49,1,0.076614263,5,Other,Other,0,0,1,52.9704795
809,1,SD4006,Olivenhain Municipal Water District,CA,San Diego,San Diego North Central,33.0731,-117.201,,Hydro,Small,Existing,10/1/2013,9/30/2033,1,0,1,1,1,0,0,1,0,0,0.45,1.5,0.380517504,5,Other,Other,0,0,1,52.9704795
810,1,SD4007,City of Oceanside - San Francisco Peak Hydro Plant,CA,San Diego,San Diego North Central,33.19691,-117.38,,Hydro,Small,Existing,12/15/1985,12/31/2099,1,0,1,1,1,0,0,1,0,0,0.35,0.4,0.130463144,5,Other,Other,0,0,1,52.9704795
811,1,SD4008,City of Escondido - Bear Valley,CA,San Diego,San Diego North Central,33.168,-117.017,,Hydro,Small,Existing,4/13/1994,12/31/2099,1,0,1,1,1,0,0,1,0,0,1.5,19.71,1.5,5,Other,Other,0,0,1,52.9704795
812,1,SD5001,Centinela Solar Energy Facility (Centinela I),CA,Imperial,Imperial,32.674,-115.658,,Solar PV,Tracking - 20MW+,Existing,8/1/2014,7/31/2034,1,0,1,1,1,0,0,1,0,0,125,270,0.246575342,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,1,103.9011611
813,1,SD5002,Centinela Solar Energy Facility Expansion (Centinela II),CA,Imperial,Imperial,32.674,-115.658,,Solar PV,Tracking - 20MW+,Existing,8/15/2014,8/14/2034,1,0,1,1,1,0,0,1,0,0,45,137.1960347,0.348036618,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,1,103.9011611
814,1,SD5003,CSolar IV South - Imperial Solar Energy Center-South,CA,Imperial,Imperial,32.6745,-115.588,,Solar PV,Fixed Tilt - 20MW+,Existing,11/1/2013,10/31/2038,1,1,1,1,1,0,0,1,0,0,130,273,0.239726027,13,Solar PV - Utility,Solar PV - Fixed,0,0.007,1,103.9011611
815,1,SD5004,CSolar IV West - Imperial Solar Energy Center-West,CA,Imperial,Imperial,32.766,-115.795,,Solar PV,Tracking - 20MW+,Existing,7/4/2016,7/3/2041,1,1,1,1,1,0,0,1,0,0,150,356,0.270928463,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,1,103.9011611
816,1,SD5005,NRG Solar Borrego,CA,San Diego,San Diego North Central,33.305,-116.35,,Solar PV,Tracking - 20MW+,Existing,2/12/2013,2/11/2038,1,1,1,1,1,0,0,1,0,0,26,59,0.259044608,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,1,103.9011611
817,1,SD5008,Desert Green Solar Farm,CA,San Diego,San Diego South,33.27,-116.312,,Solar PV,Tracking - 20MW+,Existing,11/26/2014,11/25/2039,1,1,1,1,1,0,0,1,0,0,6.3,13.3,0.240994419,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,1,103.9011611
818,1,SD5016,Campo Verde Solar,CA,Imperial,Imperial,32.7417,-115.7236,,Solar PV,Fixed Tilt - 20MW+,Existing,10/25/2013,10/24/2033,1,1,1,1,1,0,0,1,0,0,139,368.7020747,0.302800561,13,Solar PV - Utility,Solar PV - Fixed,0,0.007,1,103.9011611
819,1,SD5026,Sol Orchard 20 - Ramona 1,CA,San Diego,San Diego North Central,33.014,-116.875,,Solar PV,Tracking - 20MW+,Existing,12/31/2013,12/30/2038,1,1,1,1,1,0,0,1,0,0,2,1.8,0.102739726,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,1,103.9011611
820,1,SD5027,Sol Orchard 21 - Ramona 2,CA,San Diego,San Diego North Central,33.014,-116.875,,Solar PV,Tracking - 20MW+,Existing,12/31/2013,12/30/2038,1,1,1,1,1,0,0,1,0,0,5,1.8,0.04109589,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,1,103.9011611
821,1,SD5028,Sol Orchard 22 - Valley Center 1,CA,San Diego,San Diego North Central,33.233,-117.001,,Solar PV,Tracking - 20MW+,Existing,12/31/2013,12/30/2038,1,1,1,1,1,0,0,1,0,0,2.5,1.7,0.077625571,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,1,103.9011611
822,1,SD5029,Sol Orchard 23 - Valley Center 2,CA,San Diego,San Diego North Central,33.233,-117.001,,Solar PV,Tracking - 20MW+,Existing,12/31/2013,12/30/2038,1,1,1,1,1,0,0,1,0,0,5,1.7,0.038812785,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,1,103.9011611
823,2,SD5031,Tierra del Sol  Solar Farm,CA,Imperial,Imperial,32.67938,-115.620686,,Solar PV,Tracking - 20MW+,New,6/28/2016,6/27/2041,1,1,1,1,1,0,0,1,0,0,45,113,0.28665652,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,0.84,87.62081984
824,1,SD5032,Arlington Valley Solar Energy II - AVS II,AZ,Maricopa,AZ_WE,33.304,-112.822,,Solar PV,Tracking - 20MW+,Existing,11/5/2013,11/4/2038,1,1,0,1,1,0,0,1,0,0,127,359.9019047,0.323501514,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,1,103.9011611
825,1,SD5033,Catalina Solar,CA,Kern,Tehachapi,34.95,-118.29,,Solar PV,Fixed Tilt - 20MW+,Existing,11/27/2013,11/26/2038,1,1,1,1,1,0,0,1,0,0,109.4,253.5,0.264518795,13,Solar PV - Utility,Solar PV - Fixed,0,0.007,1,103.9011611
826,1,SD5034,SG2 Imperial Valley,CA,Imperial,Imperial,Multiple,Multiple,,Solar PV,Tracking - 20MW+,Existing,11/25/2014,11/24/2039,1,1,1,1,1,0,0,1,0,0,150,425.895714,0.324121548,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,1,103.9011611
827,1,SD5037,Imperial Valley Solar 1 LLC - Silver Ridge Mt. Signal,CA,Imperial,Imperial,32.6757,-115.5866,,Solar PV,Tracking - 20MW+,Existing,10/10/2013,10/9/2038,1,1,1,1,1,0,0,1,0,0,200,495.274,0.282690639,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,1,103.9011611
828,2,SD5040,SDG&E Solar Energy Project,CA,San Diego,San Diego County (Partial),Multiple,Multiple,,Solar PV,Fixed Tilt - 20MW+,New,4/1/2016,3/31/2041,1,1,1,1,1,0,0,1,0,0,17,30,0.201450443,13,Solar PV - Utility,Solar PV - Fixed,0,0.007,0.84,120.5055899
829,1,SD5048,Cascade Solar,CA,San Bernardino,San Bernardino - Baker,34.163779,-116.235461,,Solar PV,Tracking - 20MW+,Existing,12/24/2013,12/23/2033,1,1,1,1,1,0,0,1,0,0,18.4,55,0.341224935,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,1,103.9011611
830,2,SD5049,70SM1 8ME LLC (Gestamp Calipatria),CA,Imperial,Imperial,33.0831,-115.295,,Solar PV,Tracking - 20MW+,New,2/21/2016,2/20/2036,1,1,1,1,1,0,0,1,0,0,20,48,0.273972603,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,0.84,91.67733928
831,2,SD5050,TallBear Seville,CA,Imperial,Imperial,33.113836,-116.00577,,Solar PV,Tracking - 20MW+,New,2/21/2016,2/20/2036,1,1,0,1,1,0,0,1,0,0,20,59,0.336757991,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,0.84,74.58495399
832,2,SD5052,Maricopa West,CA,Kern,Inyokern,35.11573,-119.332,,Solar PV,Tracking - 20MW+,New,12/17/2015,12/16/2030,1,1,1,1,1,0,0,1,0,0,20,57.55,0.328481735,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,0.84,74.64194912
833,2,SD5053,Buckman Springs PV 1,CA,San Diego,San Diego South,32.76059,-116.489,,Solar PV,Rooftop,New,11/22/2014,11/21/2034,1,1,1,1,1,0,0,1,0,0,1.5,3.348,0.254794521,9,Solar PV - Dist,Solar PV - Dist,0,0.007,0.84,96.2108479
834,2,SD5054,Buckman Springs PV 2,CA,San Diego,San Diego South,32.76226,-116.488,,Solar PV,Fixed Tilt - 20MW+,New,11/22/2014,11/21/2034,1,1,1,1,1,0,0,1,0,0,1.5,3.35,0.254946728,13,Solar PV - Utility,Solar PV - Fixed,0,0.007,0.84,87.07147386
835,2,SD5055,Viejas Blvd PV 1,CA,San Diego,San Diego South,32.85139,-116.603,,Solar PV,Fixed Tilt - 20MW+,New,11/22/2014,11/21/2034,1,1,1,1,1,0,0,1,0,0,1.5,3.349,0.254870624,13,Solar PV - Utility,Solar PV - Fixed,0,0.007,0.84,87.0974731
836,2,SD5056,Calico Ranch Solar Project,CA,San Diego,San Diego South,33.0834,-116.639,,Solar PV,Fixed Tilt - 20MW+,New,12/7/2014,12/6/2034,1,1,1,1,1,0,0,1,0,0,1,2.3289,0.265856164,13,Solar PV - Utility,Solar PV - Fixed,0,0.007,0.84,83.49848639
837,2,SD5058,Sun Edison Victorville Solar,CA,San Bernardino,Victorville,34.58997,-117.275,,Solar PV,Tracking - 20MW+,New,11/30/2015,11/29/2035,1,1,1,1,1,0,0,1,0,0,10,27.32,0.311872146,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,0.84,78.61720666
838,2,SD5063,SEPV Boulevard 2,CA,San Diego,San Diego South,32.4,-116.15,,Solar PV,Tracking - 20MW+,New,5/15/2016,5/14/2036,1,1,1,1,1,0,0,1,0,0,2.9,9.274,0.36506062,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,0.84,68.80248883
839,2,SD5064,NLP Granger A82 LLC,CA,San Diego,San Diego North Central,33.267649,-117.59433,,Solar PV,Rooftop,New,9/21/2016,9/20/2036,1,1,1,1,1,0,0,1,0,0,3,8.45,0.321537291,9,Solar PV - Dist,Solar PV - Dist,0,0.007,0.84,81.03650382
840,1,SD7000,Oasis Power,CA,Kern,Tehachapi,35.07665,-118.25529,,Wind,,Existing,12/25/2004,12/24/2019,1,0,1,1,1,0,0,1,0,0,60,173,0.329147641,18,Wind - Inland,Wind - Inland,0,0,1,61.00709248
841,1,SD7001,Iberdrola - Mountain Wind,CA,Riverside,Palm Springs,33.917,-116.587,,Wind,,Existing,12/15/2003,12/14/2018,1,0,1,1,1,0,0,1,0,0,22.8,81.5,0.408054955,18,Wind - Inland,Wind - Inland,0,0,1,61.00709248
842,1,SD7002,Iberdrola - Phoenix West,CA,Riverside,Palm Springs,33.8901,-116.586,,Wind,,Existing,12/15/2003,12/14/2018,1,0,1,1,1,0,0,1,0,0,2.1,7.5,0.407697326,18,Wind - Inland,Wind - Inland,0,0,1,61.00709248
843,1,SD7003,FPL Energy Green Power Wind,CA,Riverside,Palm Springs,35.41665,-115.584,,Wind,,Existing,6/28/2004,12/31/2018,1,0,1,1,1,0,0,1,0,0,16.5,36,0.249066002,18,Wind - Inland,Wind - Inland,0,0,1,61.00709248
844,1,SD7004,Kumeyaay Wind Energy Facility,CA,San Diego,San Diego South,32.7235,-116.364,,Wind,,Existing,3/21/2006,12/31/2025,1,0,1,1,1,0,0,1,0,0,50,134.32,0.306666667,18,Wind - Inland,Wind - Inland,0,0,1,61.00709248
845,1,SD7005,NaturEner Glacier 1,MT,Toole,MT_NW,48.511,-112.135,,Wind,,Existing,12/29/2008,12/28/2023,1,0,0,0,1,0,0,1,0,0,106.5,325,0.348361095,18,Wind - Inland,Wind - NW,0,0,1,61.00709248
846,1,SD7006,NaturEner Glacier 2,MT,Toole,MT_NW,48.511,-112.135,,Wind,,Existing,10/16/2009,10/15/2024,1,0,0,0,1,0,0,1,0,0,103.5,310,0.341914279,18,Wind - Inland,Wind - NW,0,0,1,61.00709248
847,1,SD7007,NaturEner Rim Rock,MT,Glacier,MT_NW,48.82062,-112.102,,Wind,,Existing,10/15/2013,10/14/2033,1,0,0,1,1,0,0,1,0,0,189,645,0.389577444,18,Wind - Inland,Wind - NW,0,0,1,61.00709248
848,1,SD7014,Pacific Wind Project,CA,Kern,Tehachapi,34.8917,-118.45,,Wind,,Existing,8/16/2012,8/15/2032,1,0,1,1,1,0,0,1,0,0,140,350.3348752,0.285661183,18,Wind - Inland,Wind - Inland,0,0,1,61.00709248
849,1,SD7015,Coram Energy,CA,Kern,Tehachapi,35.0654,-118.3392,,Wind,,Existing,3/1/2011,2/28/2026,1,1,1,1,1,0,0,1,0,0,7.5,27,0.410958904,18,Wind - Inland,Wind - Inland,0,0,1,61.00709248
850,1,SD7016,Ocotillo Express Wind Project,CA,Imperial,Imperial,32.752,-116.05,,Wind,,Existing,7/30/2013,7/29/2033,1,1,1,1,1,0,0,1,0,0,265,789.2763545,0.340000153,18,Wind - Inland,Wind - Inland,0,0,1,61.00709248
851,1,SD7017,Energia Sierra Juarez,BJ,N/A,Baja,32.593,-116.099,,Wind,,Existing,6/5/2015,6/4/2035,1,1,1,1,1,0,0,1,0,0,155.1,400,0.294404258,18,Wind - Inland,Wind - Inland,0,0,1,61.00709248
852,1,SD7019,Iberdrola - Manzana,CA,Kern,Tehachapi,34.9001,-118.453,,Wind,,Existing,12/31/2012,12/30/2032,1,1,1,1,1,0,0,1,0,0,100,260,0.296803653,18,Wind - Inland,Wind - Inland,0,0,1,61.00709248
853,1,SD7029,Oak Creek Wind - Zephyr,CA,Kern,Tehachapi,35.0153,-118.211,,Wind,,Existing,1/26/2014,1/25/2024,1,1,1,1,1,0,0,1,0,0,3.5,6.8,0.221787345,18,Wind - Inland,Wind - Inland,0,0,1,61.00709248
854,1,SD7030,San Gorgonio,CA,Riverside,Palm Springs,33.8944,-116.589,,Wind,,Existing,1/20/2015,1/19/2025,1,1,1,1,1,0,0,1,0,0,11.2,32.38,0.330030985,18,Wind - Inland,Wind - Inland,0,0,1,61.00709248
855,1,PG50033,AT&T Park Solar Arrays,CA,San Francisco,San Francisco County,37.778149,-122.390707,,Solar PV,Fixed Tilt - 20MW+,Existing,8/28/2007,12/31/2099,1,0,1,1,1,1,0,0,0,0,0.07,0,0,13,Solar PV - Utility,Solar PV - Fixed,0,0.007,1,152.570043
856,1,PG50034,SF Service Center Solar Array 1,CA,San Francisco,San Francisco County,37.761894,-122.413314,,Solar PV,Fixed Tilt - 20MW+,Existing,6/11/2007,12/31/2099,1,0,1,1,1,1,0,0,0,0,0.11,0,0,13,Solar PV - Utility,Solar PV - Fixed,0,0.007,1,152.570043
857,1,SC55659,Victor Mesa Linda B2 LLC,CA,San Bernardino,Victorville,34.503,-117.385636,,Solar PV,Fixed Tilt - 20MW+,Existing,11/15/2014,4/1/2034,1,1,1,1,1,0,1,0,0,0,1.5,3.97,0.302130898,13,Solar PV - Utility,Solar PV - Fixed,0,0.007,1,183.6023016
858,2,SD4062,OCI Solar Lakeside,CA,San Diego,San Diego South,32.87788,-116.863,,Solar PV,Tracking - 20MW+,New,3/28/2016,3/27/2036,1,1,1,1,1,0,0,1,0,0,2,5.4,0.308219178,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,0.84,81.49096825
859,2,SD4064,SEPV Boulevard 2,CA,San Diego,San Diego South,32.4,-116.15,,Solar PV,Tracking - 20MW+,New,5/15/2016,5/14/2036,1,1,1,1,1,0,0,1,0,0,2.9,9.274,0.36506062,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,0.84,68.80248883
860,2,SC55762,Central Antelope Dry Ranch B LLC,CA,Los Angeles,Tehachapi,34.704,-118.3025,,Solar PV,Fixed Tilt - 20MW+,New,3/31/2016,4/1/2036,1,1,1,1,1,0,1,0,0,0,3,8.063,0.306811263,13,Solar PV - Utility,Solar PV - Fixed,0,0.007,0.84,79.12325068
861,2,PG50061,Aspiration Solar G LLC  (1) (PV 3 RFO),CA,Fresno,Westlands,36.549953,-120.348415,,Solar PV,Tracking - 20MW+,New,12/31/2016,2/13/2037,1,1,1,1,1,1,0,0,0,0,9,23.28,0.295281583,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,0.84,85.06144882
862,2,PG50059,CED Corcoran Solar 3 LLC (PV 3 RFO),CA,Kings,Westlands,36.15042,-119.588542,,Solar PV,Tracking - 20MW+,New,12/1/2016,1/14/2037,1,1,1,1,1,1,0,0,0,0,20,49.23,0.280993151,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,0.84,89.38680247
863,2,PG50060,Westside Solar LLC (1) (PV 3 RFO),CA,Fresno,Westlands,36.379,-120.138,,Solar PV,Tracking - 20MW+,New,12/31/2016,2/13/2037,1,1,1,1,1,1,0,0,0,0,20,55.25,0.315353881,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,0.84,79.64728119
864,2,SD5065,NLP Valley Center Solar LLC,CA,San Diego,San Diego North Central,33.24947478,-117.0223754,,Solar PV,Tracking - 20MW+,New,10/1/2016,9/30/2036,1,1,1,1,1,0,0,1,0,0,2.33,6.755,0.330952241,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,0.84,75.8933651
865,1,SC76452,Yavi Energy (f/k/a 6052),CA,Riverside,Palm Springs,33.89119799,116.5478879,,Wind,,Existing,11/1/2015,11/1/2030,1,1,1,1,1,0,1,0,0,0,3,5.6,0.213089802,18,Wind - Inland,Wind - Inland,0,0,1,97.6565554
866,1,SC65817,Luz Solar Partners Ltd III (SEGS III) (f/k/a 5017),CA,San Bernardino,Kramer,35.0142,-117.54766,,Solar Thermal,No Storage,Existing,3/1/2017,2/28/2027,1,1,1,1,1,0,1,0,0,0,30,68.33,0.26000761,6,CSP - No Storage,CSP - No Storage,0,0,1,134.8362399
867,1,SC65818,Luz Solar Partners Ltd IV (SEGS IV) (f/k/a 5018),CA,San Bernardino,Kramer,35.0142,-117.54766,,Solar Thermal,No Storage,Existing,3/1/2017,2/28/2027,1,1,1,1,1,0,1,0,0,0,30,68.33,0.26000761,6,CSP - No Storage,CSP - No Storage,0,0,1,134.8362399
868,1,SC65819,Luz Solar Partners Ltd V (SEGS V) (f/k/a 5019),CA,San Bernardino,Kramer,35.0142,-117.54766,,Solar Thermal,No Storage,Existing,2/1/2018,1/31/2028,1,1,1,1,1,0,1,0,0,0,30,68.33,0.26000761,6,CSP - No Storage,CSP - No Storage,0,0,1,134.8362399
869,2,SC55885,Blythe Solar II LLC,CA,Riverside,Riverside East,33.679,-114.73167,,Solar PV,Tracking - 20MW+,New,11/1/2016,10/31/2036,1,1,1,1,1,0,1,0,0,0,131.2,385.128,0.335094387,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,0.84,74.9552372
870,2,SC76368,Broadview Energy KW LLC,NM,Curry,NM_EA,34.763,-103.18077,,Wind,,New,12/1/2016,11/30/2036,1,1,0,1,1,0,1,0,0,0,142.6,602.1,0.481997733,18,Wind - Inland,Wind - SW,0,0,0.84,36.66169539
871,2,SC76379,Broadview Energy JN LLC,NM,Curry,NM_EA,34.75,-103.09646,,Wind,,New,12/1/2016,11/30/2036,1,1,0,1,1,0,1,0,0,0,181.7,767.2,0.4820028,18,Wind - Inland,Wind - SW,0,0,0.84,36.6610353
872,2,SC55888,RE Garland LLC,CA,Kern,Tehachapi,34.825,-118.52,,Solar PV,Tracking - 20MW+,New,4/1/2017,3/31/2032,1,1,1,1,1,0,1,0,0,0,186.96,574.15,0.350568236,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,0.84,70.87307393
873,1,SC76462,Energy Development & Const. Corp. (f/k/a 6062),CA,Riverside,Palm Springs,33.921535,-116.557636,,Wind,,Existing,8/1/2015,12/31/2099,1,1,1,1,1,0,1,0,0,0,11.7,33.82236,0.33,18,Wind - Inland,Wind - Inland,0,0,1,97.6565554
874,2,SC55880,Mesquite Solar 2,AZ,Maricopa,AZ_WE,33.33367,112.920931,,Solar PV,Tracking - 20MW+,New,1/1/2017,12/31/2036,1,1,1,1,1,0,1,0,0,0,100.815,301.7,0.341622172,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,0.84,72.72902803
875,1,SC44213,TKO Power Inc. (South Bear Creek),CA,Shasta,Round Mountain - B,40.5345,-121.959241,,Hydro,Small,Existing,1/15/2016,1/14/2031,1,1,1,1,1,0,1,0,0,0,2.834,9.728,0.391849782,5,Other,Other,0,0,1,113.0808916
876,1,SC33118,Geysers Power Company LLC,CA,Sonoma/Lake,Sonoma County,38.7849,-122.713536,,Geothermal,,Existing,1/1/2018,12/31/2027,1,1,1,1,1,0,1,0,0,0,50,438,1,4,Baseload,Baseload,0,0,1,67.53843845
877,2,SC76372,Tule Wind,CA,San Diego,San Diego South,32.773,-116.29,,Wind,,New,2/1/2018,2/1/2033,1,1,1,1,1,0,1,0,0,0,132,380.892,0.329400166,18,Wind - Inland,Wind - Inland,0,0,0.84,73.43342847
878,1,PG40139,Goose Valley Hydro (SB32),CA,Shasta,Round Mountain - B,40.92207466,-121.7244631,,Hydro,Small,Existing,11/11/2015,11/10/2035,1,1,1,1,1,1,0,0,0,0,0.28,0.794712,0.324001957,5,Other,Other,0,0,1,57.26989825
879,2,PG40140,Lassen Station Hydro (SB32),CA,Butte,Sacramento River,39.82638035,-121.4218069,,Hydro,Small,New,5/22/2016,5/21/2036,1,1,1,1,1,1,0,0,0,0,0.995,3.42,0.392372823,5,Baseload,Baseload,0,0,0.84,171.2986666
880,1,PG40135,Solano Irrigation District (SID)(ID/WA),CA,Napa,Solano,38.512251,-122.10397,,Hydro,Small,Existing,9/1/1981,12/31/2030,1,0,1,1,1,1,0,0,0,0,11.9,32.82,0.314838264,5,Other,Other,0,0,1,57.26989825
881,1,PG40138,Indian Valley Hydro (PURPA),CA,Lake,Sacramento River,39.142,-122.892,,Hydro,Small,Existing,5/1/2015,7/31/2015,1,1,1,1,1,1,0,0,0,0,3,13.11875,0.4991914,5,Other,Other,0,0,1,57.26989825
882,2,PG50063,Oak Leaf Solar X (SB32),CA,Kings,Westlands,36.2258224,-119.780319,,Solar PV,Tracking - 20MW+,New,12/15/2016,12/14/2036,1,1,1,1,1,1,0,0,0,0,3,7.765923,0.295506963,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,0.84,84.99657321
883,2,PG50062,Merced 2 - (SB32),CA,Merced,Los Banos,37.00107053,-120.6643803,,Solar PV,Fixed Tilt - 20MW+,New,12/1/2016,11/30/2036,1,1,1,1,1,1,0,0,0,0,1.5,3.466,0.263774734,13,Solar PV - Utility,Solar PV - Fixed,0,0.007,0.84,92.03271354
884,1,SC76456,Edom Hills Project 1 LLC,CA,Riverside,Palm Springs,33.8667,-116.441667,,Wind,,Existing,10/1/2015,10/31/2022,1,0,1,1,1,0,1,0,0,0,19.55,45.97,0.268425417,18,Wind - Inland,Wind - Inland,0,0,1,97.6565554
885,2,SC55814,North Rosamond Solar LLC,CA,Kern,Tehachapi,34.86,-118.35,,Solar PV,Fixed Tilt - 20MW+,New,1/1/2020,12/31/2034,1,1,1,1,1,0,1,0,0,0,160,488,0.348173516,13,Solar PV - Utility,Solar PV - Fixed,0,0.007,0.84,70.40892062
886,2,SC55882,Sun Streams LLC,AZ,Maricopa,AZ_WE,33.358,-112.835,,Solar PV,Fixed Tilt - 20MW+,New,1/1/2020,12/31/2034,1,1,1,1,1,0,1,0,0,0,160,467,0.333190639,13,Solar PV - Utility,Solar PV - Fixed,0,0.007,0.84,73.57506052
887,2,SC55883,Willow Springs Solar LLC,CA,Kern,Tehachapi,34.84,-118.325,,Solar PV,Fixed Tilt - 20MW+,New,1/1/2020,12/31/2034,1,1,1,1,1,0,1,0,0,0,108,330,0.348807712,13,Solar PV - Utility,Solar PV - Fixed,0,0.007,0.84,70.2809044
888,2,SC55884,Sunshine Valley Solar LLC,NV,Nye,NV_SW,36.5261,-116.4944,,Solar PV,Fixed Tilt - 20MW+,New,1/1/2020,12/31/2034,1,1,1,1,1,0,1,0,0,0,104,302,0.331489287,13,Solar PV - Utility,Solar PV - Fixed,0,0.007,0.84,73.95268086
889,2,SC55886,Valentine Solar LLC,CA,Kern,Tehachapi,34.906,-118.384,,Solar PV,Tracking - 20MW+,New,12/1/2019,12/31/2034,1,1,1,1,1,0,1,0,0,0,111.2,328,0.336716928,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,0.84,76.26967148
890,2,SC55889,Blythe Solar III LLC,CA,Riverside,Riverside East,33.66,-114.735,,Solar PV,Tracking - 20MW+,New,6/1/2020,5/31/2040,1,1,1,1,1,0,1,0,0,0,136.8,385,0.321270261,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,0.84,79.40745491
891,1,CAISO_LSE_Contract_001,Marina Landfill Gas (Monterey Regional Waste Management Dst) [ E0135],CA,,n/a,n/a,n/a,,Biomass,Large,Existing,3/1/2012,2/28/2015,1,1,1,1,1,0,0,0,1,0,5.08,28.492,0.640258153,3,Baseload,Baseload,0,0,1,0
892,1,CAISO_LSE_Contract_002,Mesa Wind Power Corporation [W0260],CA,,n/a,n/a,n/a,,Wind,,Existing,12/31/2013,1/0/1900,1,1,1,1,1,0,0,0,1,0,29.9,5.02969,0.01920286,18,Wind - Inland,Wind - Inland,0,0,1,0
893,1,CAISO_LSE_Contract_003,High Winds [W0355],CA,,n/a,n/a,n/a,,Wind,,Existing,9/1/2003,12/31/2028,1,0,1,1,1,0,0,0,1,0,5.994,12.18851225,0.232129242,18,Wind - Inland,Wind - Inland,0,0,1,0
894,1,CAISO_LSE_Contract_004,Garnet Wind Energy Center [W0440],CA,,n/a,n/a,n/a,,Wind,,Existing,6/2/2009,12/31/2035,1,0,1,1,1,0,0,0,1,0,6.5,20.07183,0.35250843,18,Wind - Inland,Wind - Inland,0,0,1,0
895,1,CAISO_LSE_Contract_005,Coyote Creek/Perris/Rio Hondo Power Plant/Valley View [H0119/H0382/H0412/H0539],CA,,n/a,n/a,n/a,,Hydro,Small,Existing,1/0/1900,12/31/2023,1,0,1,1,1,0,0,0,1,0,3.716608,8.010651867,0.246046388,5,Other,Other,0,0,1,0
896,1,CAISO_LSE_Contract_006,San Dimas Wash [H0443],CA,,n/a,n/a,n/a,,Hydro,Small,Existing,9/29/2006,12/31/2016,1,0,1,1,1,0,0,0,1,0,1.05,2.048144286,0.222672786,5,Other,Other,0,0,1,0
897,1,CAISO_LSE_Contract_007,Columbia Two LLC [S0314],CA,,n/a,n/a,n/a,,Solar PV,Tracking - 20MW+,Existing,1/0/1900,12/9/2034,1,1,0,1,1,0,0,0,1,0,1.2855,0.15923917,0.014140791,17,Solar PV - Utility,Solar PV - Tracking,0,0.007,1,0
